2013-02-04	2425.9210	2440.3760	2417.5850	2428.1540
2013-02-05	2411.0010	2437.4150	2403.3020	2433.1300
2013-02-06	2432.6770	2441.7260	2427.6990	2434.4770
2013-02-07	2430.6880	2433.8930	2394.2180	2418.5300
2013-02-08	2416.6190	2443.0320	2414.3980	2432.4020
2013-02-18	2441.9060	2444.8040	2415.4290	2421.5580
2013-02-19	2420.2650	2427.0750	2373.5350	2382.9140
2013-02-20	2383.4930	2397.9410	2370.6080	2397.1780
2013-02-21	2378.8220	2378.8220	2309.1710	2325.9510
2013-02-22	2322.9400	2330.8790	2308.7600	2314.1640
2013-02-25	2320.6180	2338.7800	2315.0120	2325.8190
2013-02-26	2313.7400	2340.7090	2289.8870	2293.3410
2013-02-27	2297.7670	2324.6270	2292.0340	2313.2200
2013-02-28	2322.3230	2366.1640	2308.9160	2365.5930
2013-03-01	2364.5440	2369.6490	2330.8580	2359.5060
2013-03-04	2332.0800	2333.5400	2259.2470	2273.4040
2013-03-05	2274.8080	2328.1430	2270.1000	2326.3060
2013-03-06	2333.6150	2351.4410	2321.6000	2347.1790
2013-03-07	2340.4360	2352.0210	2304.2700	2324.2930
2013-03-08	2326.4170	2333.6670	2314.5870	2318.6110
2013-03-11	2314.6830	2320.9610	2296.5830	2310.5930
2013-03-12	2309.1580	2333.2860	2264.8290	2286.6050
2013-03-13	2282.1700	2286.3290	2253.2490	2263.9680
2013-03-14	2255.7750	2276.2220	2253.3100	2270.2770
2013-03-15	2269.3150	2312.0780	2250.0050	2278.4010
2013-03-18	2267.2870	2276.0500	2239.2140	2240.0160
2013-03-19	2244.2650	2261.3140	2232.0230	2257.4340
2013-03-20	2257.7370	2317.8600	2257.4210	2317.3740
2013-03-21	2318.2050	2330.8130	2311.6030	2324.2420
2013-03-22	2321.4030	2331.9950	2314.9670	2328.2780
2013-03-25	2334.7350	2344.8940	2319.9080	2326.7150
2013-03-26	2318.5780	2319.9880	2281.1180	2297.6690
2013-03-27	2299.3770	2323.4770	2288.9950	2301.2590
2013-03-28	2273.5520	2273.5520	2232.9060	2236.3020
2013-03-29	2238.4850	2246.8680	2228.8130	2236.6210
2013-04-01	2229.4600	2243.9490	2227.3140	2234.3950
2013-04-02	2234.9010	2253.4210	2220.4390	2227.7400
2013-04-03	2232.6940	2241.3400	2217.2520	2225.2950
2013-04-08	2196.2380	2212.5860	2180.6730	2211.5920
2013-04-09	2215.4670	2234.7250	2215.4670	2225.7750
2013-04-10	2224.9340	2233.0400	2212.5610	2226.1260
2013-04-11	2236.9830	2242.4790	2217.2650	2219.5530
2013-04-12	2218.0950	2226.2620	2204.4380	2206.7800
2013-04-15	2199.9140	2204.9870	2177.3880	2181.9420
2013-04-16	2169.6300	2196.4320	2165.7840	2194.8460
2013-04-17	2195.0320	2197.5080	2178.4680	2193.7960
2013-04-18	2181.8220	2206.0270	2175.4440	2197.6020
2013-04-19	2201.1220	2250.1100	2200.5840	2244.6430
2013-04-22	2236.4020	2245.1190	2232.2580	2242.1690
2013-04-23	2242.6160	2242.6160	2182.8060	2184.5380
2013-04-24	2187.3490	2226.1170	2184.1090	2218.3180
2013-04-25	2213.1850	2224.6300	2191.8480	2199.3070
2013-04-26	2203.8890	2210.5810	2173.8640	2177.9120
2013-05-02	2170.7830	2179.6470	2161.1400	2174.1230
2013-05-03	2179.0490	2222.8110	2179.0490	2205.4970
2013-05-06	2212.4950	2236.0660	2212.4950	2231.1660
2013-05-07	2227.8610	2240.2560	2219.4350	2235.5750
2013-05-08	2242.3930	2255.2080	2235.4170	2246.3000
2013-05-09	2246.9630	2247.8640	2221.3840	2232.9710
2013-05-10	2228.8190	2247.6740	2225.8120	2246.8310
2013-05-13	2247.6780	2250.8540	2231.3630	2241.9200
2013-05-14	2238.9040	2239.9260	2205.8730	2217.0100
2013-05-15	2217.0860	2225.1860	2213.5820	2224.7970
2013-05-16	2221.3370	2252.8720	2210.7700	2251.8060
2013-05-17	2249.8110	2288.0910	2248.4130	2282.8700
2013-05-20	2286.3280	2309.3920	2281.8990	2299.9860
2013-05-21	2297.1100	2305.3010	2290.1240	2305.1140
2013-05-22	2303.7500	2314.1830	2292.4310	2302.4030
2013-05-23	2293.8090	2304.9530	2274.1020	2275.6670
